ell,Delta_Cl_over_Cl
4545,-2.0970124351366177e-27
4546,-2.096537156962885e-27
4547,-2.096061783658645e-27
4548,-2.0955863154266614e-27
4549,-2.095110752469559e-27
4550,-2.094635094989826e-27
4551,-2.0941593431898115e-27
4552,-2.0936834972717275e-27
4553,-2.0932075574376486e-27
4554,-2.0927315238895107e-27
4555,-2.0922553968291126e-27
4556,-2.0917791764581146e-27
4557,-2.0913028629780408e-27
4558,-2.090826456590276e-27
4559,-2.090349957496068e-27
4560,-2.0898733658965274e-27
4561,-2.089396681992627e-27
4562,-2.088919905985202e-27
4563,-2.08844303807495e-27
4564,-2.0879660784624317e-27
4565,-2.0874890273480696e-27
4566,-2.0870118849321498e-27
4567,-2.0865346514148204e-27
4568,-2.0860573269960918e-27
4569,-2.085579911875838e-27
4570,-2.085102406253796e-27
4571,-2.0846248103295642e-27
4572,-2.0841471243026048e-27
4573,-2.0836693483722433e-27
4574,-2.0831914827376668e-27
4575,-2.0827135275979267e-27
4576,-2.082235483151936e-27
4577,-2.0817573495984727e-27
4578,-2.0812791271361762e-27
4579,-2.0808008159635487e-27
4580,-2.0803224162789567e-27
4581,-2.0798439282806296e-27
4582,-2.0793653521666594e-27
4583,-2.0788866881350022e-27
4584,-2.0784079363834768e-27
4585,-2.077929097109765e-27
4586,-2.077450170511413e-27
4587,-2.0769711567858285e-27
4588,-2.0764920561302845e-27
4589,-2.0760128687419173e-27
4590,-2.075533594817725e-27
4591,-2.0750542345545707e-27
4592,-2.074574788149182e-27
4593,-2.0740952557981467e-27
4594,-2.073615637697919e-27
4595,-2.0731359340448165e-27
4596,-2.07265614503502e-27
4597,-2.072176270864573e-27
4598,-2.0716963117293852e-27
4599,-2.071216267825228e-27
4600,-2.070736139347737e-27
4601,-2.0702559264924135e-27
4602,-2.0697756294546197e-27
4603,-2.0692952484295844e-27
4604,-2.0688147836123986e-27
4605,-2.068334235198018e-27
4606,-2.0678536033812624e-27
4607,-2.0673728883568166e-27
4608,-2.0668920903192277e-27
4609,-2.0664112094629082e-27
4610,-2.065930245982134e-27
4611,-2.065449200071046e-27
4612,-2.0649680719236493e-27
4613,-2.064486861733813e-27
4614,-2.064005569695271e-27
4615,-2.0635241960016213e-27
4616,-2.0630427408463256e-27
4617,-2.062561204422711e-27
4618,-2.062079586923969e-27
4619,-2.0615978885431563e-27
4620,-2.061116109473192e-27
4621,-2.0606342499068625e-27
4622,-2.060152310036817e-27
4623,-2.0596702900555696e-27
4624,-2.0591881901554994e-27
4625,-2.0587060105288517e-27
4626,-2.058223751367734e-27
4627,-2.0577414128641207e-27
4628,-2.0572589952098498e-27
4629,-2.056776498596625e-27
4630,-2.056293923216014e-27
4631,-2.0558112692594506e-27
4632,-2.0553285369182338e-27
4633,-2.0548457263835265e-27
4634,-2.0543628378463572e-27
4635,-2.0538798714976202e-27
4636,-2.053396827528073e-27
4637,-2.0529137061283412e-27
4638,-2.052430507488914e-27
4639,-2.0519472318001458e-27
4640,-2.0514638792522563e-27
4641,-2.0509804500353317e-27
4642,-2.0504969443393227e-27
4643,-2.0500133623540445e-27
4644,-2.0495297042691802e-27
4645,-2.0490459702742768e-27
4646,-2.0485621605587468e-27
4647,-2.0480782753118685e-27
4648,-2.047594314722787e-27
4649,-2.0471102789805112e-27
4650,-2.0466261682739173e-27
4651,-2.046141982791746e-27
4652,-2.0456577227226054e-27
4653,-2.0451733882549673e-27
4654,-2.0446889795771712e-27
4655,-2.0442044968774214e-27
4656,-2.0437199403437895e-27
4657,-2.0432353101642115e-27
4658,-2.0427506065264905e-27
4659,-2.0422658296182957e-27
4660,-2.041780979627161e-27
4661,-2.0412960567404878e-27
4662,-2.0408110611455445e-27
4663,-2.0403259930294638e-27
4664,-2.039840852579245e-27
4665,-2.0393556399817548e-27
4666,-2.0388703554237266e-27
4667,-2.0383849990917575e-27
4668,-2.037899571172314e-27
4669,-2.0374140718517278e-27
4670,-2.0369285013161974e-27
4671,-2.036442859751786e-27
4672,-2.0359571473444278e-27
4673,-2.035471364279918e-27
4674,-2.0349855107439237e-27
4675,-2.0344995869219753e-27
4676,-2.034013592999471e-27
4677,-2.0335275291616757e-27
4678,-2.033041395593722e-27
4679,-2.032555192480607e-27
4680,-2.0320689200071985e-27
4681,-2.0315825783582274e-27
4682,-2.031096167718294e-27
4683,-2.0306096882718654e-27
4684,-2.030123140203274e-27
4685,-2.0296365236967208e-27
4686,-2.0291498389362753e-27
4687,-2.0286630861058705e-27
4688,-2.0281762653893103e-27
4689,-2.0276893769702634e-27
4690,-2.0272024210322678e-27
4691,-2.0267153977587268e-27
4692,-2.0262283073329125e-27
4693,-2.0257411499379646e-27
4694,-2.0252539257568888e-27
4695,-2.0247666349725598e-27
4696,-2.0242792777677197e-27
4697,-2.0237918543249764e-27
4698,-2.023304364826808e-27
4699,-2.0228168094555595e-27
4700,-2.0223291883934427e-27
4701,-2.0218415018225378e-27
4702,-2.0213537499247928e-27
4703,-2.020865932882023e-27
4704,-2.020378050875913e-27
4705,-2.0198901040880135e-27
4706,-2.0194020926997445e-27
4707,-2.0189140168923938e-27
4708,-2.0184258768471176e-27
4709,-2.017937672744938e-27
4710,-2.017449404766748e-27
4711,-2.016961073093308e-27
4712,-2.016472677905245e-27
4713,-2.015984219383057e-27
4714,-2.015495697707108e-27
4715,-2.0150071130576313e-27
4716,-2.0145184656147286e-27
4717,-2.0140297555583694e-27
4718,-2.0135409830683934e-27
4719,-2.013052148324507e-27
4720,-2.0125632515062848e-27
4721,-2.0120742927931717e-27
4722,-2.0115852723644812e-27
4723,-2.011096190399394e-27
4724,-2.0106070470769597e-27
4725,-2.010117842576099e-27
4726,-2.009628577075598e-27
4727,-2.0091392507541127e-27
4728,-2.008649863790171e-27
4729,-2.0081604163621657e-27
4730,-2.007670908648361e-27
4731,-2.0071813408268883e-27
4732,-2.00669171307575e-27
4733,-2.006202025572816e-27
4734,-2.0057122784958262e-27
4735,-2.0052224720223894e-27
4736,-2.0047326063299838e-27
4737,-2.0042426815959572e-27
4738,-2.003752697997526e-27
4739,-2.0032626557117758e-27
4740,-2.0027725549156628e-27
4741,-2.0022823957860115e-27
4742,-2.0017921784995158e-27
4743,-2.001301903232741e-27
4744,-2.000811570162119e-27
4745,-2.0003211794639538e-27
4746,-1.9998307313144176e-27
4747,-1.9993402258895535e-27
4748,-1.998849663365273e-27
4749,-1.9983590439173585e-27
4750,-1.9978683677214613e-27
4751,-1.9973776349531034e-27
4752,-1.996886845787676e-27
4753,-1.9963960004004416e-27
4754,-1.9959050989665304e-27
4755,-1.995414141660945e-27
4756,-1.9949231286585565e-27
4757,-1.9944320601341062e-27
4758,-1.993940936262207e-27
4759,-1.99344975721734e-27
4760,-1.9929585231738587e-27
4761,-1.992467234305985e-27
4762,-1.9919758907878122e-27
4763,-1.991484492793304e-27
4764,-1.990993040496293e-27
4765,-1.990501534070485e-27
4766,-1.990009973689454e-27
4767,-1.989518359526646e-27
4768,-1.9890266917553768e-27
4769,-1.9885349705488326e-27
4770,-1.9880431960800704e-27
4771,-1.9875513685220193e-27
4772,-1.9870594880474783e-27
4773,-1.9865675548291163e-27
4774,-1.9860755690394732e-27
4775,-1.9855835308509623e-27
4776,-1.9850914404358645e-27
4777,-1.9845992979663336e-27
4778,-1.984107103614394e-27
4779,-1.9836148575519418e-27
4780,-1.9831225599507422e-27
4781,-1.9826302109824344e-27
4782,-1.982137810818527e-27
4783,-1.9816453596304e-27
4784,-1.981152857589306e-27
4785,-1.9806603048663665e-27
4786,-1.9801677016325767e-27
4787,-1.9796750480588023e-27
4788,-1.9791823443157803e-27
4789,-1.9786895905741195e-27
4790,-1.9781967870043007e-27
4791,-1.9777039337766754e-27
4792,-1.9772110310614677e-27
4793,-1.976718079028772e-27
4794,-1.9762250778485567e-27
4795,-1.975732027690659e-27
4796,-1.9752389287247912e-27
4797,-1.974745781120535e-27
4798,-1.974252585047345e-27
4799,-1.973759340674548e-27
4800,-1.9732660481713416e-27
4801,-1.9727727077067976e-27
4802,-1.972279319449858e-27
4803,-1.9717858835693373e-27
4804,-1.971292400233923e-27
4805,-1.9707988696121745e-27
4806,-1.9703052918725224e-27
4807,-1.969811667183271e-27
4808,-1.969317995712597e-27
4809,-1.968824277628548e-27
4810,-1.9683305130990462e-27
4811,-1.9678367022918846e-27
4812,-1.9673428453747295e-27
4813,-1.966848942515119e-27
4814,-1.9663549938804655e-27
4815,-1.9658609996380522e-27
4816,-1.965366959955037e-27
4817,-1.9648728749984478e-27
4818,-1.9643787449351885e-27
4819,-1.9638845699320336e-27
4820,-1.9633903501556316e-27
4821,-1.9628960857725035e-27
4822,-1.9624017769490435e-27
4823,-1.961907423851518e-27
4824,-1.9614130266460688e-27
4825,-1.960918585498708e-27
4826,-1.9604241005753233e-27
4827,-1.959929572041673e-27
4828,-1.959435000063392e-27
4829,-1.9589403848059853e-27
4830,-1.958445726434833e-27
4831,-1.957951025115189e-27
4832,-1.9574562810121793e-27
4833,-1.9569614942908047e-27
4834,-1.956466665115938e-27
4835,-1.9559717936523264e-27
4836,-1.9554768800645918e-27
4837,-1.9549819245172287e-27
4838,-1.9544869271746043e-27
4839,-1.9539918882009625e-27
4840,-1.9534968077604172e-27
4841,-1.95300168601696e-27
4842,-1.9525065231344535e-27
4843,-1.9520113192766362e-27
4844,-1.951516074607119e-27
4845,-1.9510207892893886e-27
4846,-1.950525463486804e-27
4847,-1.9500300973625998e-27
4848,-1.9495346910798834e-27
4849,-1.9490392448016376e-27
4850,-1.9485437586907193e-27
4851,-1.9480482329098596e-27
4852,-1.9475526676216635e-27
4853,-1.947057062988611e-27
4854,-1.9465614191730565e-27
4855,-1.9460657363372284e-27
4856,-1.9455700146432305e-27
4857,-1.9450742542530404e-27
4858,-1.9445784553285112e-27
4859,-1.94408261803137e-27
4860,-1.9435867425232178e-27
4861,-1.9430908289655327e-27
4862,-1.9425948775196662e-27
4863,-1.9420988883468444e-27
4864,-1.941602861608169e-27
4865,-1.941106797464617e-27
4866,-1.9406106960770387e-27
4867,-1.9401145576061614e-27
4868,-1.9396183822125875e-27
4869,-1.9391221700567924e-27
4870,-1.9386259212991284e-27
4871,-1.9381296360998234e-27
4872,-1.9376333146189795e-27
4873,-1.937136957016575e-27
4874,-1.936640563452463e-27
4875,-1.936144134086372e-27
4876,-1.935647669077907e-27
4877,-1.9351511685865476e-27
4878,-1.9346546327716486e-27
4879,-1.9341580617924405e-27
4880,-1.9336614558080316e-27
4881,-1.9331648149774035e-27
4882,-1.932668139459414e-27
4883,-1.932171429412798e-27
4884,-1.9316746849961644e-27
4885,-1.9311779063679987e-27
4886,-1.9306810936866645e-27
4887,-1.9301842471103974e-27
4888,-1.929687366797312e-27
4889,-1.9291904529053985e-27
4890,-1.9286935055925228e-27
4891,-1.9281965250164264e-27
4892,-1.9276995113347282e-27
4893,-1.9272024647049234e-27
4894,-1.926705385284382e-27
4895,-1.9262082732303524e-27
4896,-1.925711128699958e-27
4897,-1.9252139518501992e-27
4898,-1.924716742837953e-27
4899,-1.9242195018199727e-27
4900,-1.9237222289528887e-27
4901,-1.923224924393207e-27
4902,-1.9227275882973114e-27
4903,-1.9222302208214617e-27
4904,-1.921732822121796e-27
4905,-1.9212353923543267e-27
4906,-1.9207379316749458e-27
4907,-1.9202404402394207e-27
4908,-1.919742918203395e-27
4909,-1.9192453657223917e-27
4910,-1.918747782951809e-27
4911,-1.9182501700469235e-27
4912,-1.9177525271628873e-27
4913,-1.9172548544547318e-27
4914,-1.9167571520773642e-27
4915,-1.9162594201855692e-27
4916,-1.9157616589340098e-27
4917,-1.9152638684772254e-27
4918,-1.9147660489696336e-27
4919,-1.9142682005655286e-27
4920,-1.9137703234190837e-27
4921,-1.9132724176843474e-27
4922,-1.9127744835152487e-27
4923,-1.9122765210655923e-27
4924,-1.911778530489062e-27
4925,-1.911280511939218e-27
4926,-1.9107824655694987e-27
4927,-1.9102843915332214e-27
4928,-1.909786289983581e-27
4929,-1.9092881610736495e-27
4930,-1.908790004956378e-27
4931,-1.908291821784595e-27
4932,-1.9077936117110076e-27
4933,-1.9072953748882002e-27
4934,-1.9067971114686375e-27
4935,-1.90629882160466e-27
4936,-1.905800505448488e-27
4937,-1.90530216315222e-27
4938,-1.9048037948678322e-27
4939,-1.9043054007471803e-27
4940,-1.903806980941998e-27
4941,-1.903308535603898e-27
4942,-1.9028100648843706e-27
4943,-1.9023115689347858e-27
4944,-1.9018130479063927e-27
4945,-1.9013145019503167e-27
4946,-1.9008159312175652e-27
4947,-1.9003173358590228e-27
4948,-1.899818716025453e-27
4949,-1.899320071867498e-27
4950,-1.8988214035356808e-27
4951,-1.898322711180401e-27
4952,-1.897823994951939e-27
4953,-1.8973252550004536e-27
4954,-1.8968264914759832e-27
4955,-1.8963277045284458e-27
4956,-1.895828894307637e-27
4957,-1.8953300609632336e-27
4958,-1.8948312046447914e-27
4959,-1.8943323255017455e-27
4960,-1.8938334236834096e-27
4961,-1.8933344993389784e-27
4962,-1.892835552617525e-27
4963,-1.892336583668003e-27
4964,-1.891837592639246e-27
4965,-1.8913385796799652e-27
4966,-1.8908395449387542e-27
4967,-1.8903404885640854e-27
4968,-1.8898414107043103e-27
4969,-1.8893423115076612e-27
4970,-1.8888431911222503e-27
4971,-1.8883440496960703e-27
4972,-1.8878448873769927e-27
4973,-1.8873457043127702e-27
4974,-1.886846500651035e-27
4975,-1.8863472765393007e-27
4976,-1.8858480321249597e-27
4977,-1.885348767555285e-27
4978,-1.884849482977432e-27
4979,-1.884350178538433e-27
4980,-1.883850854385203e-27
4981,-1.8833515106645377e-27
4982,-1.8828521475231127e-27
4983,-1.8823527651074845e-27
4984,-1.88185336356409e-27
4985,-1.881353943039247e-27
4986,-1.880854503679154e-27
4987,-1.880355045629889e-27
4988,-1.879855569037414e-27
4989,-1.8793560740475698e-27
4990,-1.8788565608060777e-27
4991,-1.8783570294585416e-27
4992,-1.877857480150445e-27
4993,-1.8773579130271526e-27
4994,-1.8768583282339123e-27
4995,-1.8763587259158514e-27
4996,-1.875859106217978e-27
4997,-1.875359469285182e-27
4998,-1.874859815262236e-27
4999,-1.8743601442937922e-27
5000,-1.8738604565243855e-27
