ell,DeltaCl_over_Cl_A_percent,DeltaCl_over_Cl_B_percent
4317,-7.341568148965309e-26,-2.2024704446895925e-25
4318,-7.340074764346534e-26,-2.2020224293039605e-25
4319,-7.338580896319442e-26,-2.2015742688958327e-25
4320,-7.337086545667272e-26,-2.201125963700182e-25
4321,-7.335591713172789e-26,-2.2006775139518365e-25
4322,-7.334096399618271e-26,-2.2002289198854816e-25
4323,-7.332600605785524e-26,-2.199780181735657e-25
4324,-7.33110433245587e-26,-2.199331299736761e-25
4325,-7.32960758041015e-26,-2.198882274123045e-25
4326,-7.32811035042873e-26,-2.198433105128619e-25
4327,-7.326612643291492e-26,-2.197983792987448e-25
4328,-7.325114459777844e-26,-2.197534337933353e-25
4329,-7.323615800666708e-26,-2.197084740200012e-25
4330,-7.322116666736534e-26,-2.1966350000209604e-25
4331,-7.320617058765286e-26,-2.196185117629586e-25
4332,-7.319116977530455e-26,-2.195735093259136e-25
4333,-7.317616423809045e-26,-2.1952849271427135e-25
4334,-7.31611539837759e-26,-2.194834619513277e-25
4335,-7.314613902012137e-26,-2.194384170603641e-25
4336,-7.313111935488265e-26,-2.1939335806464793e-25
4337,-7.311609499581059e-26,-2.193482849874318e-25
4338,-7.310106595065138e-26,-2.1930319785195416e-25
4339,-7.308603222714635e-26,-2.1925809668143906e-25
4340,-7.30709938330321e-26,-2.1921298149909632e-25
4341,-7.305595077604041e-26,-2.1916785232812125e-25
4342,-7.304090306389826e-26,-2.1912270919169477e-25
4343,-7.302585070432787e-26,-2.1907755211298363e-25
4344,-7.301079370504669e-26,-2.1903238111514006e-25
4345,-7.299573207376732e-26,-2.18987196221302e-25
4346,-7.298066581819767e-26,-2.1894199745459303e-25
4347,-7.296559494604083e-26,-2.188967848381225e-25
4348,-7.295051946499509e-26,-2.1885155839498525e-25
4349,-7.293543938275394e-26,-2.188063181482618e-25
4350,-7.292035470700617e-26,-2.1876106412101853e-25
4351,-7.29052654454357e-26,-2.187157963363071e-25
4352,-7.289017160572175e-26,-2.1867051481716526e-25
4353,-7.287507319553871e-26,-2.1862521958661614e-25
4354,-7.285997022255622e-26,-2.1857991066766866e-25
4355,-7.284486269443911e-26,-2.185345880833173e-25
4356,-7.28297506188475e-26,-2.184892518565425e-25
4357,-7.281463400343663e-26,-2.184439020103099e-25
4358,-7.279951285585707e-26,-2.1839853856757127e-25
4359,-7.278438718375456e-26,-2.183531615512637e-25
4360,-7.27692569947701e-26,-2.183077709843103e-25
4361,-7.275412229653987e-26,-2.1826236688961966e-25
4362,-7.273898309669534e-26,-2.1821694929008603e-25
4363,-7.272383940286315e-26,-2.1817151820858944e-25
4364,-7.27086912226652e-26,-2.181260736679956e-25
4365,-7.269353856371864e-26,-2.180806156911559e-25
4366,-7.267838143363578e-26,-2.180351443009073e-25
4367,-7.266321984002424e-26,-2.1798965952007276e-25
4368,-7.264805379048685e-26,-2.1794416137146055e-25
4369,-7.263288329262164e-26,-2.178986498778649e-25
4370,-7.261770835402193e-26,-2.178531250620658e-25
4371,-7.260252898227622e-26,-2.1780758694682865e-25
4372,-7.258734518496827e-26,-2.177620355549048e-25
4373,-7.257215696967709e-26,-2.1771647090903125e-25
4374,-7.255696434397689e-26,-2.1767089303193067e-25
4375,-7.254176731543717e-26,-2.1762530194631156e-25
4376,-7.252656589162263e-26,-2.175796976748679e-25
4377,-7.251136008009321e-26,-2.1753408024027963e-25
4378,-7.24961498884041e-26,-2.174884496652123e-25
4379,-7.248093532410573e-26,-2.174428059723172e-25
4380,-7.246571639474377e-26,-2.1739714918423135e-25
4381,-7.245049310785916e-26,-2.1735147932357743e-25
4382,-7.243526547098799e-26,-2.1730579641296395e-25
4383,-7.242003349166172e-26,-2.172601004749851e-25
4384,-7.240479717740694e-26,-2.1721439153222085e-25
4385,-7.238955653574561e-26,-2.1716866960723685e-25
4386,-7.237431157419481e-26,-2.1712293472258445e-25
4387,-7.235906230026693e-26,-2.170771869008008e-25
4388,-7.234380872146961e-26,-2.170314261644088e-25
4389,-7.232855084530571e-26,-2.1698565253591714e-25
4390,-7.231328867927338e-26,-2.1693986603782014e-25
4391,-7.229802223086599e-26,-2.16894066692598e-25
4392,-7.228275150757215e-26,-2.1684825452271643e-25
4393,-7.226747651687576e-26,-2.168024295506273e-25
4394,-7.225219726625591e-26,-2.1675659179876772e-25
4395,-7.223691376318702e-26,-2.1671074128956106e-25
4396,-7.222162601513875e-26,-2.1666487804541626e-25
4397,-7.220633402957592e-26,-2.1661900208872777e-25
4398,-7.219103781395874e-26,-2.165731134418762e-25
4399,-7.217573737574258e-26,-2.1652721212722774e-25
4400,-7.21604327223781e-26,-2.164812981671343e-25
4401,-7.214512386131122e-26,-2.164353715839337e-25
4402,-7.212981079998312e-26,-2.163894323999494e-25
4403,-7.211449354583027e-26,-2.163434806374908e-25
4404,-7.209917210628432e-26,-2.1629751631885295e-25
4405,-7.208384648877223e-26,-2.1625153946631665e-25
4406,-7.206851670071622e-26,-2.162055501021487e-25
4407,-7.205318274953376e-26,-2.161595482486013e-25
4408,-7.203784464263764e-26,-2.1611353392791293e-25
4409,-7.202250238743582e-26,-2.1606750716230743e-25
4410,-7.200715599133159e-26,-2.1602146797399476e-25
4411,-7.19918054617235e-26,-2.1597541638517053e-25
4412,-7.197645080600533e-26,-2.15929352418016e-25
4413,-7.196109203156617e-26,-2.1588327609469853e-25
4414,-7.19457291457904e-26,-2.1583718743737117e-25
4415,-7.193036215605755e-26,-2.1579108646817266e-25
4416,-7.191499106974255e-26,-2.1574497320922764e-25
4417,-7.189961589421554e-26,-2.156988476826466e-25
4418,-7.188423663684196e-26,-2.156527099105259e-25
4419,-7.186885330498248e-26,-2.1560655991494746e-25
4420,-7.185346590599309e-26,-2.1556039771797926e-25
4421,-7.183807444722502e-26,-2.1551422334167506e-25
4422,-7.18226789360248e-26,-2.154680368080744e-25
4423,-7.18072793797342e-26,-2.154218381392026e-25
4424,-7.179187578569032e-26,-2.15375627357071e-25
4425,-7.17764681612255e-26,-2.153294044836765e-25
4426,-7.176105651366737e-26,-2.1528316954100213e-25
4427,-7.174564085033884e-26,-2.152369225510165e-25
4428,-7.173022117855807e-26,-2.1519066353567424e-25
4429,-7.171479750563856e-26,-2.151443925169157e-25
4430,-7.169936983888906e-26,-2.150981095166672e-25
4431,-7.168393818561359e-26,-2.1505181455684075e-25
4432,-7.166850255311145e-26,-2.1500550765933438e-25
4433,-7.165306294867729e-26,-2.1495918884603187e-25
4434,-7.163761937960095e-26,-2.1491285813880284e-25
4435,-7.162217185316763e-26,-2.148665155595029e-25
4436,-7.16067203766578e-26,-2.148201611299734e-25
4437,-7.159126495734716e-26,-2.147737948720415e-25
4438,-7.157580560250681e-26,-2.147274168075204e-25
4439,-7.156034231940304e-26,-2.1468102695820914e-25
4440,-7.154487511529749e-26,-2.1463462534589247e-25
4441,-7.152940399744705e-26,-2.145882119923412e-25
4442,-7.151392897310393e-26,-2.1454178691931183e-25
4443,-7.149845004951564e-26,-2.144953501485469e-25
4444,-7.148296723392496e-26,-2.144489017017749e-25
4445,-7.146748053356997e-26,-2.1440244160070994e-25
4446,-7.145198995568408e-26,-2.1435596986705226e-25
4447,-7.143649550749597e-26,-2.143094865224879e-25
4448,-7.142099719622956e-26,-2.142629915886887e-25
4449,-7.140549502910418e-26,-2.1421648508731253e-25
4450,-7.138998901333441e-26,-2.1416996704000326e-25
4451,-7.137447915613011e-26,-2.1412343746839033e-25
4452,-7.135896546469647e-26,-2.1407689639408942e-25
4453,-7.134344794623398e-26,-2.1403034383870195e-25
4454,-7.13279266079384e-26,-2.139837798238152e-25
4455,-7.131240145700084e-26,-2.1393720437100252e-25
4456,-7.12968725006077e-26,-2.138906175018231e-25
4457,-7.128133974594067e-26,-2.1384401923782203e-25
4458,-7.126580320017679e-26,-2.1379740960053036e-25
4459,-7.125026287048834e-26,-2.13750788611465e-25
4460,-7.123471876404297e-26,-2.137041562921289e-25
4461,-7.12191708880036e-26,-2.1365751266401077e-25
4462,-7.120361924952849e-26,-2.136108577485855e-25
4463,-7.118806385577122e-26,-2.1356419156731366e-25
4464,-7.117250471388066e-26,-2.13517514141642e-25
4465,-7.115694183100096e-26,-2.134708254930029e-25
4466,-7.114137521427168e-26,-2.1342412564281504e-25
4467,-7.112580487082758e-26,-2.1337741461248272e-25
4468,-7.111023080779886e-26,-2.133306924233966e-25
4469,-7.109465303231093e-26,-2.132839590969328e-25
4470,-7.107907155148458e-26,-2.1323721465445376e-25
4471,-7.10634863724359e-26,-2.131904591173077e-25
4472,-7.104789750227629e-26,-2.131436925068289e-25
4473,-7.103230494811252e-26,-2.1309691484433754e-25
4474,-7.10167087170466e-26,-2.130501261511398e-25
4475,-7.100110881617594e-26,-2.1300332644852785e-25
4476,-7.098550525259327e-26,-2.129565157577798e-25
4477,-7.096989803338658e-26,-2.1290969410015975e-25
4478,-7.095428716563924e-26,-2.1286286149691773e-25
4479,-7.093867265642994e-26,-2.1281601796928985e-25
4480,-7.092305451283271e-26,-2.1276916353849815e-25
4481,-7.090743274191686e-26,-2.1272229822575063e-25
4482,-7.089180735074711e-26,-2.1267542205224134e-25
4483,-7.087617834638344e-26,-2.126285350391503e-25
4484,-7.086054573588116e-26,-2.125816372076435e-25
4485,-7.084490952629098e-26,-2.1253472857887294e-25
4486,-7.082926972465891e-26,-2.124878091739767e-25
4487,-7.081362633802627e-26,-2.1244087901407883e-25
4488,-7.079797937342977e-26,-2.1239393812028932e-25
4489,-7.07823288379014e-26,-2.1234698651370423e-25
4490,-7.076667473846853e-26,-2.123000242154056e-25
4491,-7.075101708215383e-26,-2.1225305124646147e-25
4492,-7.073535587597535e-26,-2.1220606762792607e-25
4493,-7.071969112694648e-26,-2.1215907338083947e-25
4494,-7.07040228420759e-26,-2.1211206852622776e-25
4495,-7.068835102836775e-26,-2.1206505308510328e-25
4496,-7.067267569282135e-26,-2.1201802707846406e-25
4497,-7.06569968424315e-26,-2.1197099052729453e-25
4498,-7.06413144841883e-26,-2.119239434525649e-25
4499,-7.062562862507718e-26,-2.118768858752316e-25
4500,-7.060993927207897e-26,-2.118298178162369e-25
4501,-7.059424643216975e-26,-2.1178273929650926e-25
4502,-7.057855011232109e-26,-2.1173565033696327e-25
4503,-7.056285031949982e-26,-2.1168855095849945e-25
4504,-7.054714706066809e-26,-2.116414411820043e-25
4505,-7.053144034278351e-26,-2.115943210283505e-25
4506,-7.051573017279896e-26,-2.115471905183969e-25
4507,-7.050001655766274e-26,-2.115000496729882e-25
4508,-7.048429950431845e-26,-2.1145289851295536e-25
4509,-7.046857901970509e-26,-2.1140573705911526e-25
4510,-7.045285511075694e-26,-2.1135856533227086e-25
4511,-7.043712778440378e-26,-2.1131138335321133e-25
4512,-7.042139704757062e-26,-2.112641911427119e-25
4513,-7.040566290717792e-26,-2.1121698872153376e-25
4514,-7.038992537014144e-26,-2.1116977611042435e-25
4515,-7.037418444337234e-26,-2.1112255333011703e-25
4516,-7.035844013377714e-26,-2.1107532040133145e-25
4517,-7.034269244825772e-26,-2.110280773447732e-25
4518,-7.032694139371134e-26,-2.1098082418113403e-25
4519,-7.031118697703062e-26,-2.109335609310919e-25
4520,-7.029542920510356e-26,-2.1088628761531066e-25
4521,-7.027966808481346e-26,-2.1083900425444036e-25
4522,-7.026390362303911e-26,-2.1079171086911734e-25
4523,-7.024813582665463e-26,-2.107444074799639e-25
4524,-7.023236470252944e-26,-2.1069709410758833e-25
4525,-7.021659025752844e-26,-2.1064977077258535e-25
4526,-7.020081249851185e-26,-2.1060243749553557e-25
4527,-7.018503143233528e-26,-2.1055509429700586e-25
4528,-7.016924706584969e-26,-2.1050774119754906e-25
4529,-7.015345940590147e-26,-2.104603782177044e-25
4530,-7.013766845933239e-26,-2.1041300537799712e-25
4531,-7.012187423297952e-26,-2.103656226989386e-25
4532,-7.010607673367542e-26,-2.103182302010263e-25
4533,-7.009027596824795e-26,-2.102708279047439e-25
4534,-7.007447194352042e-26,-2.102234158305613e-25
4535,-7.005866466631147e-26,-2.1017599399893436e-25
4536,-7.004285414343516e-26,-2.101285624303055e-25
4537,-7.002704038170092e-26,-2.100811211451028e-25
4538,-7.001122338791364e-26,-2.100336701637409e-25
4539,-6.999540316887346e-26,-2.0998620950662035e-25
4540,-6.997957973137601e-26,-2.09938739194128e-25
4541,-6.996375308221232e-26,-2.0989125924663696e-25
4542,-6.994792322816877e-26,-2.098437696845063e-25
4543,-6.993209017602716e-26,-2.097962705280815e-25
4544,-6.991625393256469e-26,-2.0974876179769407e-25
4545,-6.990041450455392e-26,-2.0970124351366177e-25
4546,-6.988457189876283e-26,-2.096537156962885e-25
4547,-6.986872612195484e-26,-2.096061783658645e-25
4548,-6.985287718088872e-26,-2.0955863154266613e-25
4549,-6.983702508231863e-26,-2.095110752469559e-25
4550,-6.98211698329942e-26,-2.094635094989826e-25
4551,-6.980531143966039e-26,-2.0941593431898113e-25
4552,-6.978944990905758e-26,-2.0936834972717273e-25
4553,-6.977358524792162e-26,-2.093207557437649e-25
4554,-6.975771746298369e-26,-2.0927315238895106e-25
4555,-6.974184656097042e-26,-2.0922553968291126e-25
4556,-6.972597254860381e-26,-2.0917791764581145e-25
4557,-6.971009543260135e-26,-2.091302862978041e-25
4558,-6.969421521967586e-26,-2.0908264565902757e-25
4559,-6.96783319165356e-26,-2.090349957496068e-25
4560,-6.966244552988424e-26,-2.089873365896527e-25
4561,-6.964655606642089e-26,-2.089396681992627e-25
4562,-6.963066353284007e-26,-2.088919905985202e-25
4563,-6.961476793583166e-26,-2.08844303807495e-25
4564,-6.959886928208106e-26,-2.087966078462432e-25
4565,-6.958296757826899e-26,-2.0874890273480696e-25
4566,-6.956706283107166e-26,-2.08701188493215e-25
4567,-6.955115504716068e-26,-2.0865346514148203e-25
4568,-6.953524423320306e-26,-2.086057326996092e-25
4569,-6.951933039586127e-26,-2.0855799118758383e-25
4570,-6.95034135417932e-26,-2.085102406253796e-25
4571,-6.948749367765213e-26,-2.0846248103295643e-25
4572,-6.947157081008682e-26,-2.0841471243026046e-25
4573,-6.945564494574143e-26,-2.083669348372243e-25
4574,-6.943971609125556e-26,-2.0831914827376666e-25
4575,-6.942378425326422e-26,-2.082713527597927e-25
4576,-6.940784943839787e-26,-2.082235483151936e-25
4577,-6.939191165328242e-26,-2.0817573495984726e-25
4578,-6.937597090453921e-26,-2.081279127136176e-25
4579,-6.936002719878496e-26,-2.0808008159635486e-25
4580,-6.934408054263188e-26,-2.0803224162789567e-25
4581,-6.932813094268765e-26,-2.0798439282806294e-25
4582,-6.931217840555531e-26,-2.0793653521666592e-25
4583,-6.92962229378334e-26,-2.078886688135002e-25
4584,-6.92802645461159e-26,-2.078407936383477e-25
4585,-6.926430323699217e-26,-2.077929097109765e-25
4586,-6.92483390170471e-26,-2.077450170511413e-25
4587,-6.923237189286094e-26,-2.0769711567858283e-25
4588,-6.921640187100947e-26,-2.0764920561302844e-25
4589,-6.920042895806391e-26,-2.0760128687419174e-25
4590,-6.918445316059083e-26,-2.075533594817725e-25
4591,-6.916847448515235e-26,-2.0750542345545705e-25
4592,-6.915249293830606e-26,-2.074574788149182e-25
4593,-6.913650852660487e-26,-2.0740952557981466e-25
4594,-6.91205212565973e-26,-2.073615637697919e-25
4595,-6.910453113482722e-26,-2.0731359340448166e-25
4596,-6.908853816783399e-26,-2.07265614503502e-25
4597,-6.907254236215243e-26,-2.072176270864573e-25
4598,-6.905654372431284e-26,-2.0716963117293853e-25
4599,-6.904054226084093e-26,-2.071216267825228e-25
4600,-6.90245379782579e-26,-2.070736139347737e-25
4601,-6.900853088308045e-26,-2.0702559264924136e-25
4602,-6.899252098182067e-26,-2.0697756294546197e-25
4603,-6.897650828098615e-26,-2.0692952484295843e-25
4604,-6.896049278707995e-26,-2.0688147836123985e-25
4605,-6.89444745066006e-26,-2.068334235198018e-25
4606,-6.892845344604207e-26,-2.0678536033812624e-25
4607,-6.891242961189389e-26,-2.0673728883568166e-25
4608,-6.889640301064093e-26,-2.0668920903192276e-25
4609,-6.88803736487636e-26,-2.0664112094629083e-25
4610,-6.88643415327378e-26,-2.065930245982134e-25
4611,-6.884830666903486e-26,-2.065449200071046e-25
4612,-6.883226906412164e-26,-2.0649680719236493e-25
4613,-6.881622872446042e-26,-2.0644868617338132e-25
4614,-6.880018565650903e-26,-2.0640055696952711e-25
4615,-6.87841398667207e-26,-2.0635241960016212e-25
4616,-6.876809136154418e-26,-2.0630427408463255e-25
4617,-6.875204014742371e-26,-2.062561204422711e-25
4618,-6.873598623079897e-26,-2.062079586923969e-25
4619,-6.87199296181052e-26,-2.0615978885431563e-25
4620,-6.870387031577307e-26,-2.061116109473192e-25
4621,-6.868780833022875e-26,-2.0606342499068624e-25
4622,-6.86717436678939e-26,-2.0601523100368171e-25
4623,-6.865567633518565e-26,-2.0596702900555696e-25
4624,-6.863960633851665e-26,-2.0591881901554995e-25
4625,-6.862353368429505e-26,-2.0587060105288518e-25
4626,-6.860745837892447e-26,-2.0582237513677338e-25
4627,-6.859138042880403e-26,-2.0577414128641208e-25
4628,-6.857529984032832e-26,-2.0572589952098498e-25
4629,-6.85592166198875e-26,-2.056776498596625e-25
4630,-6.854313077386714e-26,-2.056293923216014e-25
4631,-6.852704230864835e-26,-2.0558112692594507e-25
4632,-6.85109512306078e-26,-2.0553285369182337e-25
4633,-6.849485754611755e-26,-2.0548457263835265e-25
4634,-6.847876126154523e-26,-2.0543628378463572e-25
4635,-6.8462662383254e-26,-2.0538798714976202e-25
4636,-6.844656091760244e-26,-2.053396827528073e-25
4637,-6.843045687094471e-26,-2.0529137061283411e-25
4638,-6.841435024963046e-26,-2.052430507488914e-25
4639,-6.839824106000486e-26,-2.0519472318001458e-25
4640,-6.838212930840855e-26,-2.0514638792522562e-25
4641,-6.836601500117772e-26,-2.0509804500353316e-25
4642,-6.834989814464408e-26,-2.0504969443393228e-25
4643,-6.833377874513482e-26,-2.0500133623540446e-25
4644,-6.831765680897268e-26,-2.0495297042691801e-25
4645,-6.830153234247589e-26,-2.0490459702742767e-25
4646,-6.828540535195823e-26,-2.0485621605587469e-25
4647,-6.826927584372896e-26,-2.0480782753118686e-25
4648,-6.82531438240929e-26,-2.047594314722787e-25
4649,-6.823700929935037e-26,-2.0471102789805112e-25
4650,-6.822087227579725e-26,-2.0466261682739172e-25
4651,-6.820473275972486e-26,-2.046141982791746e-25
4652,-6.818859075742017e-26,-2.0456577227226054e-25
4653,-6.817244627516557e-26,-2.0451733882549672e-25
4654,-6.815629931923903e-26,-2.0446889795771711e-25
4655,-6.814014989591405e-26,-2.0442044968774215e-25
4656,-6.812399801145966e-26,-2.0437199403437894e-25
4657,-6.810784367214039e-26,-2.0432353101642114e-25
4658,-6.809168688421635e-26,-2.0427506065264906e-25
4659,-6.807552765394319e-26,-2.0422658296182958e-25
4660,-6.805936598757203e-26,-2.0417809796271609e-25
4661,-6.804320189134959e-26,-2.0412960567404878e-25
4662,-6.802703537151815e-26,-2.0408110611455445e-25
4663,-6.801086643431545e-26,-2.0403259930294639e-25
4664,-6.799469508597483e-26,-2.0398408525792449e-25
4665,-6.797852133272516e-26,-2.0393556399817549e-25
4666,-6.796234518079089e-26,-2.0388703554237267e-25
4667,-6.794616663639192e-26,-2.0383849990917576e-25
4668,-6.79299857057438e-26,-2.0378995711723141e-25
4669,-6.791380239505758e-26,-2.0374140718517277e-25
4670,-6.789761671053991e-26,-2.0369285013161973e-25
4671,-6.788142865839288e-26,-2.036442859751786e-25
4672,-6.786523824481426e-26,-2.0359571473444278e-25
4673,-6.784904547599727e-26,-2.035471364279918e-25
4674,-6.783285035813079e-26,-2.0349855107439236e-25
4675,-6.781665289739916e-26,-2.0344995869219753e-25
4676,-6.780045309998236e-26,-2.0340135929994711e-25
4677,-6.778425097205585e-26,-2.0335275291616757e-25
4678,-6.776804651979074e-26,-2.0330413955937221e-25
4679,-6.775183974935356e-26,-2.032555192480607e-25
4680,-6.773563066690661e-26,-2.0320689200071985e-25
4681,-6.771941927860758e-26,-2.0315825783582274e-25
4682,-6.77032055906098e-26,-2.031096167718294e-25
4683,-6.768698960906218e-26,-2.0306096882718654e-25
4684,-6.767077134010912e-26,-2.030123140203274e-25
4685,-6.765455078989069e-26,-2.0296365236967208e-25
