ell,Delta_Cl_over_Cl_A,Delta_Cl_over_Cl_B
3139,-0.000900358102258421,-0.002701074306775263
3140,-0.0009003314317541685,-0.0027009942952625054
3141,-0.0009003045794149539,-0.0027009137382448616
3142,-0.0009002775453733575,-0.0027008326361200726
3143,-0.0009002503297619433,-0.00270075098928583
3144,-0.0009002229327132619,-0.0027006687981397854
3145,-0.0009001953543598466,-0.00270058606307954
3146,-0.0009001675948342177,-0.002700502784502653
3147,-0.0009001396542688795,-0.0027004189628066382
3148,-0.0009001115327963202,-0.0027003345983889603
3149,-0.0009000832305490135,-0.0027002496916470405
3150,-0.0009000547476594172,-0.0027001642429782514
3151,-0.0009000260842599735,-0.0027000782527799205
3152,-0.000899997240483109,-0.002699991721449327
3153,-0.000899968216461234,-0.002699904649383702
3154,-0.0008999390123267437,-0.002699817036980231
3155,-0.0008999096282120165,-0.0026997288846360495
3156,-0.0008998800642494152,-0.0026996401927482454
3157,-0.0008998503205712866,-0.00269955096171386
3158,-0.0008998203973099604,-0.002699461191929881
3159,-0.0008997902945977508,-0.0026993708837932525
3160,-0.000899760012566955,-0.0026992800377008646
3161,-0.0008997295513498541,-0.002699188654049562
3162,-0.0008996989110787118,-0.0026990967332361357
3163,-0.0008996680918857764,-0.002699004275657329
3164,-0.0008996370939032782,-0.0026989112817098343
3165,-0.0008996059172634309,-0.002698817751790293
3166,-0.0008995745620984316,-0.0026987236862952946
3167,-0.00089954302854046,-0.0026986290856213795
3168,-0.0008995113167216783,-0.0026985339501650347
3169,-0.0008994794267742322,-0.0026984382803226965
3170,-0.0008994473588302495,-0.0026983420764907485
3171,-0.0008994151130218409,-0.0026982453390655228
3172,-0.000899382689481099,-0.0026981480684432966
3173,-0.0008993500883400996,-0.0026980502650202987
3174,-0.0008993173097309005,-0.002697951929192701
3175,-0.0008992843537855413,-0.002697853061356624
3176,-0.0008992512206360439,-0.002697753661908132
3177,-0.0008992179104144129,-0.0026976537312432386
3178,-0.0008991844232526336,-0.002697553269757901
3179,-0.0008991507592826747,-0.0026974522778480245
3180,-0.0008991169186364855,-0.0026973507559094564
3181,-0.0008990829014459969,-0.0026972487043379905
3182,-0.0008990487078431226,-0.002697146123529368
3183,-0.0008990143379597566,-0.0026970430138792694
3184,-0.000898979791927775,-0.002696939375783325
3185,-0.0008989450698790347,-0.002696835209637104
3186,-0.0008989101719453744,-0.0026967305158361234
3187,-0.0008988750982586142,-0.0026966252947758424
3188,-0.0008988398489505542,-0.002696519546851662
3189,-0.0008988044241529762,-0.0026964132724589286
3190,-0.0008987688239976431,-0.0026963064719929294
3191,-0.0008987330486162981,-0.0026961991458488944
3192,-0.000898697098140666,-0.002696091294421998
3193,-0.000898660972702451,-0.002695982918107353
3194,-0.0008986246724333388,-0.002695874017300016
3195,-0.0008985881974649955,-0.0026957645923949866
3196,-0.0008985515479290674,-0.002695654643787202
3197,-0.0008985147239571807,-0.002695544171871542
3198,-0.0008984777256809427,-0.002695433177042828
3199,-0.0008984405532319403,-0.0026953216596958206
3200,-0.0008984032067417407,-0.002695209620225222
3201,-0.0008983656863418908,-0.0026950970590256724
3202,-0.0008983279921639178,-0.002694983976491753
3203,-0.0008982901243393283,-0.002694870373017985
3204,-0.0008982520829996088,-0.0026947562489988263
3205,-0.0008982138682762256,-0.0026946416048286765
3206,-0.0008981754803006242,-0.0026945264409018728
3207,-0.0008981369192042303,-0.002694410757612691
3208,-0.000898098185118448,-0.002694294555355344
3209,-0.000898059278174661,-0.002694177834523983
3210,-0.0008980201985042334,-0.0026940605955127
3211,-0.0008979809462385068,-0.00269394283871552
3212,-0.0008979415215088024,-0.002693824564526407
3213,-0.0008979019244464212,-0.0026937057733392635
3214,-0.0008978621551826418,-0.0026935864655479253
3215,-0.0008978222138487229,-0.0026934666415461684
3216,-0.0008977821005759008,-0.002693346301727702
3217,-0.0008977418154953913,-0.002693225446486174
3218,-0.0008977013587383883,-0.002693104076215165
3219,-0.0008976607304360644,-0.0026929821913081933
3220,-0.0008976199307195706,-0.0026928597921587116
3221,-0.0008975789597200363,-0.0026927368791601087
3222,-0.000897537817568569,-0.0026926134527057066
3223,-0.0008974965043962542,-0.002692489513188762
3224,-0.000897455020334156,-0.0026923650610024682
3225,-0.0008974133655133162,-0.0026922400965399486
3226,-0.0008973715400647546,-0.002692114620194264
3227,-0.0008973295441194689,-0.0026919886323584063
3228,-0.000897287377808434,-0.002691862133425302
3229,-0.0008972450412626038,-0.0026917351237878114
3230,-0.0008972025346129086,-0.0026916076038387255
3231,-0.0008971598579902562,-0.0026914795739707686
3232,-0.0008971170115255333,-0.0026913510345765996
3233,-0.0008970739953496022,-0.002691221986048806
3234,-0.0008970308095933035,-0.0026910924287799104
3235,-0.0008969874543874548,-0.002690962363162364
3236,-0.0008969439298628511,-0.0026908317895885533
3237,-0.0008969002361502639,-0.002690700708450792
3238,-0.0008968563733804421,-0.0026905691201413264
3239,-0.0008968123416841112,-0.0026904370250523334
3240,-0.0008967681411919741,-0.0026903044235759223
3241,-0.0008967237720347099,-0.0026901713161041297
3242,-0.0008966792343429745,-0.0026900377030289234
3243,-0.0008966345282474008,-0.002689903584742202
3244,-0.0008965896538785969,-0.0026897689616357905
3245,-0.0008965446113671494,-0.002689633834101448
3246,-0.0008964994008436195,-0.002689498202530858
3247,-0.0008964540224385458,-0.0026893620673156373
3248,-0.0008964084762824424,-0.0026892254288473274
3249,-0.0008963627625057997,-0.002689088287517399
3250,-0.0008963168812390845,-0.0026889506437172534
3251,-0.0008962708326127393,-0.0026888124978382178
3252,-0.0008962246167571824,-0.0026886738502715467
3253,-0.0008961782338028081,-0.002688534701408424
3254,-0.0008961316838799866,-0.0026883950516399598
3255,-0.0008960849671190633,-0.00268825490135719
3256,-0.0008960380836503598,-0.002688114250951079
3257,-0.0008959910336041727,-0.002687973100812518
3258,-0.0008959438171107743,-0.0026878314513323225
3259,-0.0008958964343004124,-0.002687689302901237
3260,-0.00089584888530331,-0.00268754665590993
3261,-0.0008958011702496652,-0.0026874035107489953
3262,-0.000895753289269651,-0.0026872598678089527
3263,-0.0008957052424934163,-0.0026871157274802487
3264,-0.000895657030051084,-0.002686971090153252
3265,-0.000895608652072753,-0.002686825956218259
3266,-0.0008955601086884962,-0.0026866803260654887
3267,-0.0008955114000283613,-0.002686534200085084
3268,-0.0008954625262223715,-0.0026863875786671144
3269,-0.0008954134874005237,-0.0026862404622015707
3270,-0.0008953642836927898,-0.0026860928510783694
3271,-0.0008953149152291165,-0.002685944745687349
3272,-0.000895265382139424,-0.002685796146418272
3273,-0.0008952156845536079,-0.0026856470536608234
3274,-0.0008951658226015371,-0.0026854974678046113
3275,-0.0008951157964130554,-0.002685347389239166
3276,-0.0008950656061179804,-0.002685196818353941
3277,-0.0008950152518461037,-0.0026850457555383112
3278,-0.0008949647337271916,-0.0026848942011815746
3279,-0.0008949140518909826,-0.002684742155672948
3280,-0.0008948632064671912,-0.0026845896194015732
3281,-0.000894812197585504,-0.002684436592756512
3282,-0.0008947610253755817,-0.002684283076126745
3283,-0.0008947096899670591,-0.0026841290699011772
3284,-0.0008946581914895442,-0.0026839745744686324
3285,-0.0008946065300726184,-0.002683819590217855
3286,-0.0008945547058458364,-0.0026836641175375093
3287,-0.000894502718938727,-0.0026835081568161805
3288,-0.0008944505694807911,-0.002683351708442373
3289,-0.0008943982576015033,-0.00268319477280451
3290,-0.0008943457834303119,-0.0026830373502909357
3291,-0.0008942931470966373,-0.0026828794412899117
3292,-0.0008942403487298732,-0.0026827210461896197
3293,-0.0008941873884593868,-0.0026825621653781603
3294,-0.000894134266414517,-0.0026824027992435506
3295,-0.0008940809827245766,-0.0026822429481737297
3296,-0.0008940275375188502,-0.0026820826125565508
3297,-0.0008939739309265958,-0.0026819217927797874
3298,-0.0008939201630770432,-0.002681760489231129
3299,-0.0008938662340993951,-0.002681598702298185
3300,-0.0008938121441228266,-0.0026814364323684797
3301,-0.0008937578932764855,-0.0026812736798294563
3302,-0.0008937034816894907,-0.002681110445068472
3303,-0.0008936489094909345,-0.0026809467284728034
3304,-0.0008935941768098812,-0.0026807825304296434
3305,-0.0008935392837753664,-0.002680617851326099
3306,-0.0008934842305163986,-0.0026804526915491958
3307,-0.0008934290171619573,-0.002680287051485872
3308,-0.0008933736438409949,-0.0026801209315229844
3309,-0.0008933181106824353,-0.002679954332047306
3310,-0.0008932624178151731,-0.0026797872534455192
3311,-0.0008932065653680758,-0.0026796196961042275
3312,-0.0008931505534699821,-0.002679451660409946
3313,-0.0008930943822497024,-0.002679283146749107
3314,-0.000893038051836018,-0.0026791141555080537
3315,-0.0008929815623576823,-0.0026789446870730464
3316,-0.0008929249139434191,-0.002678774741830257
3317,-0.0008928681067219245,-0.0026786043201657735
3318,-0.0008928111408218652,-0.0026784334224655955
3319,-0.000892754016371879,-0.0026782620491156367
3320,-0.0008926967335005748,-0.0026780902005017243
3321,-0.0008926392923365332,-0.0026779178770095996
3322,-0.0008925816930083044,-0.002677745079024913
3323,-0.0008925239356444106,-0.0026775718069332317
3324,-0.0008924660203733441,-0.0026773980611200323
3325,-0.0008924079473235682,-0.0026772238419707044
3326,-0.0008923497166235168,-0.0026770491498705504
3327,-0.0008922913284015946,-0.0026768739852047834
3328,-0.0008922327827861766,-0.0026766983483585294
3329,-0.000892174079905608,-0.002676522239716824
3330,-0.0008921152198882049,-0.0026763456596646147
3331,-0.0008920562028622535,-0.0026761686085867605
3332,-0.0008919970289560107,-0.0026759910868680323
3333,-0.0008919376982977025,-0.0026758130948931077
3334,-0.0008918782110155265,-0.0026756346330465792
3335,-0.0008918185672376487,-0.002675455701712946
3336,-0.0008917587670922069,-0.0026752763012766207
3337,-0.0008916988107073073,-0.0026750964321219216
3338,-0.000891638698211027,-0.0026749160946330807
3339,-0.0008915784297314123,-0.002674735289194237
3340,-0.0008915180053964797,-0.0026745540161894387
3341,-0.000891457425334215,-0.002674372276002645
3342,-0.000891396689672574,-0.0026741900690177216
3343,-0.0008913357985394818,-0.002674007395618445
3344,-0.0008912747520628326,-0.002673824256188498
3345,-0.0008912135503704912,-0.0026736406511114735
3346,-0.0008911521935902906,-0.0026734565807708718
3347,-0.0008910906818500339,-0.0026732720455501014
3348,-0.0008910290152774925,-0.0026730870458324773
3349,-0.000890967194000408,-0.002672901582001224
3350,-0.0008909052181464908,-0.0026727156544394722
3351,-0.0008908430878434198,-0.0026725292635302596
3352,-0.0008907808032188438,-0.002672342409656531
3353,-0.0008907183644003797,-0.002672155093201139
3354,-0.0008906557715156138,-0.0026719673145468416
3355,-0.0008905930246921011,-0.0026717790740763032
3356,-0.0008905301240573651,-0.0026715903721720954
3357,-0.0008904670697388984,-0.002671401209216695
3358,-0.0008904038618641615,-0.0026712115855924844
3359,-0.0008903405005605844,-0.002671021501681753
3360,-0.0008902769859555649,-0.0026708309578666943
3361,-0.0008902133181764696,-0.0026706399545294085
3362,-0.000890149497350633,-0.002670448492051899
3363,-0.0008900855236053587,-0.002670256570816076
3364,-0.0008900213970679178,-0.002670064191203753
3365,-0.0008899571178655499,-0.0026698713535966497
3366,-0.0008898926861254629,-0.0026696780583763883
3367,-0.0008898281019748321,-0.002669484305924496
3368,-0.0008897633655408018,-0.0026692900966224053
3369,-0.0008896984769504835,-0.0026690954308514502
3370,-0.0008896334363309571,-0.002668900308992871
3371,-0.0008895682438092695,-0.0026687047314278086
3372,-0.0008895028995124365,-0.002668508698537309
3373,-0.0008894374035674404,-0.002668312210702321
3374,-0.0008893717561012325,-0.0026681152683036974
3375,-0.0008893059572407303,-0.0026679178717221906
3376,-0.0008892400071128199,-0.0026677200213384594
3377,-0.0008891739058443542,-0.0026675217175330624
3378,-0.0008891076535621541,-0.0026673229606864624
3379,-0.0008890412503930074,-0.0026671237511790217
3380,-0.000888974696463669,-0.002666924089391007
3381,-0.0008889079919008616,-0.0026667239757025844
3382,-0.0008888411368312747,-0.002666523410493824
3383,-0.0008887741313815651,-0.0026663223941446952
3384,-0.0008887069756783567,-0.00266612092703507
3385,-0.0008886396698482402,-0.0026659190095447206
3386,-0.0008885722140177732,-0.0026657166420533196
3387,-0.0008885046083134806,-0.0026655138249404415
3388,-0.0008884368528618537,-0.0026653105585855608
3389,-0.0008883689477893505,-0.0026651068433680516
3390,-0.0008883008932223963,-0.0026649026796671887
3391,-0.0008882326892873825,-0.0026646980678621474
3392,-0.0008881643361106672,-0.0026644930083320013
3393,-0.000888095833818575,-0.002664287501455725
3394,-0.0008880271825373972,-0.0026640815476121917
3395,-0.0008879583823933915,-0.0026638751471801743
3396,-0.0008878894335127817,-0.0026636683005383448
3397,-0.0008878203360217584,-0.002663461008065275
3398,-0.0008877510900464776,-0.002663253270139433
3399,-0.0008876816957130623,-0.002663045087139187
3400,-0.0008876121531476013,-0.002662836459442804
3401,-0.0008875424624761499,-0.0026626273874284494
3402,-0.0008874726238247287,-0.002662417871474186
3403,-0.0008874026373193245,-0.0026622079119579733
3404,-0.0008873325030858906,-0.0026619975092576713
3405,-0.0008872622212503451,-0.0026617866637510352
3406,-0.000887191791938573,-0.002661575375815719
3407,-0.0008871212152764244,-0.0026613636458292732
3408,-0.0008870504913897154,-0.0026611514741691463
3409,-0.0008869796204042274,-0.002660938861212682
3410,-0.0008869086024457076,-0.0026607258073371226
3411,-0.0008868374376398688,-0.0026605123129196063
3412,-0.0008867661261123889,-0.0026602983783371665
3413,-0.0008866946679889115,-0.0026600840039667346
3414,-0.0008866230633950461,-0.002659869190185138
3415,-0.0008865513124563663,-0.0026596539373690987
3416,-0.0008864794152984117,-0.002659438245895235
3417,-0.0008864073720466868,-0.0026592221161400604
3418,-0.0008863351828266622,-0.002659005548479986
3419,-0.0008862628477637721,-0.002658788543291316
3420,-0.0008861903669834167,-0.00265857110095025
3421,-0.0008861177406109609,-0.002658353221832883
3422,-0.0008860449687717345,-0.0026581349063152034
3423,-0.000885972051591032,-0.0026579161547730956
3424,-0.0008858989891941133,-0.00265769696758234
3425,-0.0008858257817062028,-0.0026574773451186087
3426,-0.0008857524292524894,-0.002657257287757468
3427,-0.0008856789319581264,-0.002657036795874379
3428,-0.0008856052899482323,-0.002656815869844697
3429,-0.0008855315033478902,-0.0026565945100436705
3430,-0.0008854575722821471,-0.0026563727168464413
3431,-0.0008853834968760152,-0.0026561504906280455
3432,-0.0008853092772544698,-0.0026559278317634097
3433,-0.0008852349135424522,-0.0026557047406273564
3434,-0.0008851604058648672,-0.0026554812175946015
3435,-0.0008850857543465833,-0.00265525726303975
3436,-0.000885010959112434,-0.0026550328773373016
3437,-0.0008849360202872168,-0.00265480806086165
3438,-0.000884860937995693,-0.0026545828139870786
3439,-0.0008847857123625879,-0.0026543571370877634
3440,-0.0008847103435125907,-0.002654131030537772
3441,-0.0008846348315703555,-0.0026539044947110663
3442,-0.000884559176660499,-0.0026536775299814967
3443,-0.0008844833789076022,-0.0026534501367228066
3444,-0.0008844074384362102,-0.0026532223153086306
3445,-0.0008843313553708312,-0.0026529940661124936
3446,-0.0008842551298359377,-0.002652765389507813
3447,-0.0008841787619559651,-0.0026525362858678954
3448,-0.0008841022518553133,-0.0026523067555659398
3449,-0.000884025599658345,-0.0026520767989750347
3450,-0.0008839488054893863,-0.002651846416468159
3451,-0.0008838718694727272,-0.0026516156084181812
3452,-0.0008837947917326206,-0.0026513843751978616
3453,-0.0008837175723932832,-0.0026511527171798493
3454,-0.0008836402115788946,-0.002650920634736684
3455,-0.0008835627094135977,-0.002650688128240793
3456,-0.0008834850660214986,-0.0026504551980644957
3457,-0.0008834072815266665,-0.002650221844579999
3458,-0.0008833293560531335,-0.0026499880681594003
3459,-0.0008832512897248949,-0.002649753869174685
3460,-0.0008831730826659088,-0.0026495192479977264
